booking-service	AdminBookingController	POST	/api/v1/bookings/admin/{bookingRef}/confirm	211
booking-service	AdminBookingController	POST	/api/v1/bookings/admin/{bookingRef}/check-in	225
booking-service	AdminBookingController	GET	/api/v1/bookings/admin/{bookingRef}/available-rooms	275
booking-service	AdminBookingController	PATCH	/api/v1/bookings/admin/{bookingRef}/room	282
booking-service	AdminBookingController	POST	/api/v1/bookings/admin/{bookingRef}/checkout	296
booking-service	AdminBookingController	POST	/api/v1/bookings/admin/{bookingRef}/undo-check-in	327
booking-service	AdminBookingController	GET	/api/v1/bookings/admin/dashboard-stats	361
booking-service	AdminBookingController	GET	/api/v1/bookings/admin/operational-date	368
booking-service	AdminBookingController	POST	/api/v1/bookings/admin/operational-date/advance	414
booking-service	AdminBookingController	POST	/api/v1/bookings/admin/operational-date/set	435
booking-service	AdminBookingController	GET	/api/v1/bookings/admin/event-types	459
booking-service	AdminBookingController	POST	/api/v1/bookings/admin/event-types	464
booking-service	AdminBookingController	PUT	/api/v1/bookings/admin/event-types/{id}	470
booking-service	AdminBookingController	PATCH	/api/v1/bookings/admin/event-types/{id}/toggle-active	476
booking-service	AdminBookingController	DELETE	/api/v1/bookings/admin/event-types/{id}	482
booking-service	AdminBookingController	GET	/api/v1/bookings/admin/add-ons	490
booking-service	AdminBookingController	POST	/api/v1/bookings/admin/add-ons	495
booking-service	AdminBookingController	PUT	/api/v1/bookings/admin/add-ons/{id}	501
booking-service	AdminBookingController	PATCH	/api/v1/bookings/admin/add-ons/{id}/toggle-active	507
booking-service	AdminBookingController	DELETE	/api/v1/bookings/admin/add-ons/{id}	513
booking-service	AdminBookingController	GET	/api/v1/bookings/admin/event-categories	521
booking-service	AdminBookingController	POST	/api/v1/bookings/admin/event-categories	526
booking-service	AdminBookingController	PUT	/api/v1/bookings/admin/event-categories/{id}	539
booking-service	AdminBookingController	PATCH	/api/v1/bookings/admin/event-categories/{id}/toggle-active	546
booking-service	AdminBookingController	DELETE	/api/v1/bookings/admin/event-categories/{id}	552
booking-service	AdminBookingController	GET	/api/v1/bookings/admin/event-categories/global	559
booking-service	AdminBookingController	POST	/api/v1/bookings/admin/event-categories/global	566
booking-service	AdminBookingController	PUT	/api/v1/bookings/admin/event-categories/global/{id}	581
booking-service	AdminBookingController	PATCH	/api/v1/bookings/admin/event-categories/global/{id}/toggle-active	590
booking-service	AdminBookingController	DELETE	/api/v1/bookings/admin/event-categories/global/{id}	598
booking-service	AdminBookingController	GET	/api/v1/bookings/admin/addon-categories	607
booking-service	AdminBookingController	POST	/api/v1/bookings/admin/addon-categories	612
booking-service	AdminBookingController	PUT	/api/v1/bookings/admin/addon-categories/{id}	625
booking-service	AdminBookingController	PATCH	/api/v1/bookings/admin/addon-categories/{id}/toggle-active	632
booking-service	AdminBookingController	DELETE	/api/v1/bookings/admin/addon-categories/{id}	638
booking-service	AdminBookingController	GET	/api/v1/bookings/admin/addon-categories/global	644
booking-service	AdminBookingController	POST	/api/v1/bookings/admin/addon-categories/global	651
booking-service	AdminBookingController	PUT	/api/v1/bookings/admin/addon-categories/global/{id}	666
booking-service	AdminBookingController	PATCH	/api/v1/bookings/admin/addon-categories/global/{id}/toggle-active	675
booking-service	AdminBookingController	DELETE	/api/v1/bookings/admin/addon-categories/global/{id}	683
booking-service	AdminBookingController	GET	/api/v1/bookings/admin/reports	693
booking-service	AdminBookingController	GET	/api/v1/bookings/admin/reports/date-range	700
booking-service	AdminBookingController	POST	/api/v1/bookings/admin/audit	710
booking-service	AdminBookingController	GET	/api/v1/bookings/admin/house-accounts	726
booking-service	AdminBookingController	POST	/api/v1/bookings/admin/create-booking	737
booking-service	AdminBookingController	GET	/api/v1/bookings/admin/customer-booking-count/{customerId}	752
booking-service	AdminBookingController	GET	/api/v1/bookings/admin/customers/{customerId}/review-summary	759
booking-service	AdminBookingController	GET	/api/v1/bookings/admin/customers/{customerId}/reviews	767
booking-service	AdminBookingController	GET	/api/v1/bookings/admin/booked-slots	783
booking-service	AdminBookingController	GET	/api/v1/bookings/admin/{bookingRef}/events	791
booking-service	AdminBookingController	POST	/api/v1/bookings/admin/{bookingRef}/replay	822
booking-service	AdminBookingController	POST	/api/v1/bookings/admin/replay-all	829
booking-service	AdminBookingController	POST	/api/v1/bookings/admin/{bookingRef}/override-status	852
booking-service	AdminBookingController	GET	/api/v1/bookings/admin/sagas/failed	892
booking-service	AdminBookingController	GET	/api/v1/bookings/admin/sagas/compensating	899
booking-service	AdminBookingController	GET	/api/v1/bookings/admin/venue-rooms	921
booking-service	AdminBookingController	POST	/api/v1/bookings/admin/venue-rooms	926
booking-service	AdminBookingController	PUT	/api/v1/bookings/admin/venue-rooms/{id}	943
booking-service	AdminBookingController	PATCH	/api/v1/bookings/admin/venue-rooms/{id}/toggle-active	949
booking-service	AdminBookingController	DELETE	/api/v1/bookings/admin/venue-rooms/{id}	955
booking-service	AdminBookingController	POST	/api/v1/bookings/admin/venue-rooms/{id}/approve	962
booking-service	AdminBookingController	POST	/api/v1/bookings/admin/venue-rooms/{id}/reject	976
booking-service	AdminBookingController	GET	/api/v1/bookings/admin/venue-rooms/blocks	998
booking-service	AdminBookingController	GET	/api/v1/bookings/admin/venue-rooms/{roomId}/blocks	1004
booking-service	AdminBookingController	POST	/api/v1/bookings/admin/venue-rooms/{roomId}/blocks	1010
booking-service	AdminBookingController	DELETE	/api/v1/bookings/admin/venue-rooms/blocks/{blockId}	1024
booking-service	AdminBookingController	GET	/api/v1/bookings/admin/pricing/surge-rules	1034
booking-service	AdminBookingController	POST	/api/v1/bookings/admin/pricing/surge-rules	1039
booking-service	AdminBookingController	PUT	/api/v1/bookings/admin/pricing/surge-rules/{id}	1046
booking-service	AdminBookingController	PATCH	/api/v1/bookings/admin/pricing/surge-rules/{id}/toggle-active	1052
booking-service	AdminBookingController	DELETE	/api/v1/bookings/admin/pricing/surge-rules/{id}	1058
booking-service	AdminCurrencyController	GET	/api/v1/bookings/admin/currencies	69
booking-service	AdminCurrencyController	POST	/api/v1/bookings/admin/currencies/refresh	79
booking-service	AdminCurrencyController	POST	/api/v1/bookings/admin/currencies	92
booking-service	AdminCurrencyController	POST	/api/v1/bookings/admin/currencies/{code}/toggle	107
booking-service	AdminCurrencyController	DELETE	/api/v1/bookings/admin/currencies/{code}	122
booking-service	AdminNotificationController	GET	/api/v1/bookings/admin/notifications	22
booking-service	AdminNotificationController	GET	/api/v1/bookings/admin/notifications/unread-count	33
booking-service	AdminNotificationController	POST	/api/v1/bookings/admin/notifications/{id}/read	41
booking-service	AdminNotificationController	POST	/api/v1/bookings/admin/notifications/read-all	49
booking-service	AdminNotificationController	GET	/api/v1/bookings/admin/notifications/sent	60
booking-service	AdminNotificationController	GET	/api/v1/bookings/admin/notifications/thread/{threadId}	69
booking-service	AdminNotificationController	POST	/api/v1/bookings/admin/notifications/send	78
booking-service	AdminNotificationController	POST	/api/v1/bookings/admin/notifications/send-bulk	92
booking-service	AdminNotificationController	POST	/api/v1/bookings/admin/notifications/{id}/reply	110
booking-service	AdminNotificationController	DELETE	/api/v1/bookings/admin/notifications/{id}	122
booking-service	AdminNotificationController	POST	/api/v1/bookings/admin/notifications/clear-read	132
booking-service	AdminOpsController	POST	/api/v1/bookings/admin/ops/replay-dlt	78
booking-service	AdminOpsController	POST	/api/v1/bookings/admin/ops/outbox/retry-failed	155
booking-service	AdminOpsController	GET	/api/v1/bookings/admin/ops/health	176
booking-service	AdminPricingController	GET	/api/v1/bookings/admin/pricing/rate-codes	51
